,decade,text
2617,1976,Love to See You Tonight been a while Not how about not sure why I I guess I just to talk to you And I was maybe later on We could get together for a while been such a long time And I do miss your smile not about in And I don't want to change your life But a warm wind the around And love to see you tonight We could go through a windy park Or take a drive along the beach Or stay at home and watch You it doesn't much to me not about in And I don't want to change your life But a warm wind the around And love to see you tonight I won't ask for So you don't have to lie We've both that game Say I love you then say goodbye not about in And I don't want to change your life But a warm wind the around And love to see you tonight not about in And I don't want to change your life But a warm wind the around And love to see you tonight not about in And I don't want to change your life But a warm wind the
2618,1976,Go My Heart Don't go my heart I couldn't if I Oh honey if I get Baby you're not that kind Don't go my heart You take the weight off of me Oh honey when you knock on my door I gave you my key nobody it When I was down I was your clown nobody it Right from the start I gave you my heart I gave you my heart So don't go my heart I won't go your heart Don't go my heart And nobody told us Because nobody us And now up to us babe I think we can make it So don't me You put the light in my life you put the spark to the flame got your heart in my nobody it When I was down I was your clown nobody it Right from the start I gave you my heart I gave you my heart Don't go my heart I won't go your heart Don't go my heart nobody it When I was down I was your clown Right from the start I gave you my heart I gave you my heart Don't go my heart I won't go your heart Don't go my Don't go my Don't go my heart Don't go my Don't go my I won't go your heart Don't go my heart Don't go my I won't go your heart Don't go my heart Don't go my I won't go your heart Don't go my heart Don't go my I won't go your heart Don't go my heart Don't go my I won't go your heart Don't go my heart Don't go my I won't go your heart Don't go my
2619,1976,You Should Be My baby at midnight Goes right on till the dawn My take me My keep me warm on your on your Hey on your on your Hey You should be yeah yeah juicy and trouble She it to me good My give me power Go right down to my blood on your on your Hey on your on your Hey You should be yeah yeah on your on your on your on your Hey You should be yeah yeah My baby at yeah Goes right on till the yeah My woman me My keep me warm What you on your on your What you on your on your You should be yeah yeah on your on your Hey on your on your Hey You should be yeah yeah on your on your on your on your Hey You should be yeah yeah You should be yeah You should be yeah You should be yeah You should be yeah You should be yeah You should be yeah You should be yeah You should be
2620,1976,Never Find Another Love Like Mine You'll never as long as you live Someone who you like I do You'll never no where you search Someone who about you like I do not on baby But the one who you And no one one else You'll never it'll take the end of all time Someone to you like I do You'll never find the the rhyme All the magic we just us two not to make you baby But I know some some some way You are You're miss my You're miss my You're you're miss my love oh Late in the midnight baby When cold You're you're miss my love You'll never find another love like mine Someone who you like I do You'll never see what you've found in me You'll keep and your whole life through I don't wish you no bad baby But no and or You're miss You're miss my I know you're miss my You're you're miss my love oh Late in the midnight baby When it real cold I I know that you are miss my Let me tell you that you're miss my you baby When long gone I I I know that you are miss my love You miss my
2621,1976,Love is Alive I think time to get ready To just what I have found I have only half of what I am all clear to me now My heart is on fire My like a wheel My love is alive My love is yeah something inside me crazy try to keep it together what I say may not happen the same way Now could be forever My heart is on fire My like a wheel My love is alive My love is yeah My love is alive Woo my love is alive a mirror inside my mind the love that you shine on me Hold on now to that Let it let it yeah My heart is on fire My like a wheel My love is alive My love is yeah My love is alive Woo my love is alive Woo my love is alive My love is alive Woo my love is alive Woo my love is alive Woo my love is alive Woo
2622,1976,Let In Someone at the door Somebody the bell at the door the bell Do me a Open the and let yeah at the door Somebody the bell at the door the bell Do me a Open the let let in Sister brother Martin and Don Brother Auntie Open the let oh yeah Sister brother Martin and Don Uncle Auntie Open the let oh yeah Someone at the door Somebody the bell at the door Somebody the bell Do me a Open the and let in let in now Sister brother Martin and Uncle Uncle Open the let oh yeah at the door Somebody the bell Someone at the door Somebody the bell Do me a Open the and let in
2623,1976,Kiss and Say Goodbye This has got to be the day of my life I you here today for a bit of bad I won't be able to see you Because of my and the that you have We've been here every day And since this is our last day together I hold you just one more time When you turn and walk don't look back I you just like this just kiss and say goodbye I had to meet you here today just so many to say Please don't stop me till through This is I hate to do We've been here so long I guess what we oh was wrong Please don't you cry just kiss and say goodbye Many have us by miss I can't lie got and so do you I just think this is the thing to do hurt I can't lie Maybe you'll you'll meet another guy oh won't you just kiss say goodbye miss I can't lie oh won't you hurt I can't lie Take my handkerchief wipe your Maybe you'll you'll find another guy Well kiss and say pretty baby don't you cry oh won't you just kiss and say
2624,1976,Get if you want me to be to get to me if you want me to be to get to me if you want me to love only then love only me if you want me to see only then see only me a I can't cross over no good for me and no good for you And a deep down inside me I can't explain it and you're why You say we've been like But not the you can wrap your if you want me to be to get to me if you want me to be to get to me if you want me to love only then love only me if you want me to see only then see only me There was a time when I would come Drop everything for the touch of your hand in mine You were blind And now you regret it I can't forget it in my mind And I can't go on Day to day if we'll be here tomorrow People change and you're And given you my all no more to borrow if you want me to be to get to me if you want me to be to get to me if you want me to be to get to me if you want me to be to get to me if you want me to
2625,1976,Rock and Roll Music Just let me hear some of that rock and roll music Any old way you choose it got a back beat you can't lose it Any old time you use it got to be rock and roll music If you want to dance with me I have no against modern jazz they try to play it too fast And change the beauty of the melody Until it just like a symphony I took my one over across the So she could hear my man sax I must admit they have a band they were like a hurricane Way down south they gave a I tell you they had a jamboree And beer from a wooden cup The got all shook up if you want to dance with me got to be some of that If you dance with
2626,1976,Afternoon Delight find my hold her tight grab some afternoon delight My always been Why wait until the middle of a dark When a little in the light of day And we know the night is always be here anyway of up my appetite forward to a little afternoon delight and make the ignite And the thought of you is so in flight Afternoon delight Afternoon delight Afternoon delight out this so polite I always thought a fish could not be caught who didn't bite But you got some bait and I think I might Like a little afternoon delight in flight Afternoon delight Afternoon delight Afternoon delight Be for when I come around We can make a lot of the sun gone down of up my appetite forward to a little afternoon delight and make the ignite And the thought of you is so in flight Afternoon delight Afternoon delight Afternoon
2627,1976,Moonlight Right The wind blew some luck in my I caught it in my today I made a tricky You and gave me your take you on a trip beside the ocean And drop the top at Bay Ain't nothing like the sky to dose a potion The send you on your way Moonlight right Moonlight right We'll lay back and observe the And watch the moon bright play the radio on southern Cause southern are hell at night You say you came to from Miss Class of seven four gold ring The eastern moon ready for a wet kiss To make the tide rise again Moonlight right Moonlight right We'll see the sun come up on And watch it fade the moon away I guess you know you a Cause me and noon are to play take you on a trip beside the ocean And drop the top at Bay Ain't like the sky to dose a potion The send you on your way Moonlight right Moonlight right
2629,1976,Ode to was the third of another dusty Delta day I was out and my brother was hay And at time we and back to the house to eat And out the back to wipe your And then she got some this from Ridge off the And Papa said to as he around the never had a lick of pass the please five more in the forty got to And said it was shame about anyhow like to no good up on Ridge And now off the Bridge And brother said he when and and Put a frog down my back at the County picture show And wasn't I to him church last have another apple you it don't seem right I saw him at the sawmill yesterday on Ridge And now you tell me off the said to to your been all and you haven't a single bite That nice young Brother by today Said he'd be to have on by the way He said he saw a girl that a lot like you up on Ridge And she and was off the A year has come and gone since we heard the And brother they bought a store in Tupelo There was a virus Papa caught and he last spring And now doesn't seem to want to do much of anything And I spend a lot of time up on Ridge And drop them into the muddy water off the
2630,1976,Be Good to You want to know Just how you feel I want to know If what you feel is real there is a yeah For the that I say I want to love girl In a special way We've been together For so very long I would hate to break up Break up our happy home The way we stand and the way we lie The way we love and the way we cry Of all these there a tie me feel that worth a try be good to you Good to good to good to you be good to good to good to you be good to good to good to you be good to good to you there is a reason For the that I say I love girl In a special way We've been together For so very long I would hate to break up Break up our happy home Take a step and let me know how All of your girl And all your be good to you Good to good to good to you be good to good to good to you be good to good to good to you be good to good to you Good to good to good to you be good to good to good to you be good to good to good to you be good to good to you Good to good to good to you be good to good to good to you be good to good to good to you be good to good to you Good to good to good to you be good to good to good to you be good to good to good to you be good to good to you Good to good to good to you be good to good to good to you be good to good to good to you be good to good to
2631,1976,Shop Around because you've become a young woman now still some That you don't now Before you ask some guy for his hand now Keep your freedom for as long as you can now My told me You shop around some That I want you to know now Just as sure as the blow now The come And the men are go now Before you tell that you love so now My told me You shop around Try to get yourself a girl Don't be sold on the very first one come a dime a dozen Try to find you one give you true Before you take a man and say I do now Make sure in love with you now Make sure that his love is true now I hate to see you sad and blue now My told me You shop
2632,1976,Silly Love You'd think that people had enough of silly love I look around and I see it isn't so Some people want to fill the world with silly love And wrong with like to here I go again I love you I love you I love you I love you I can't the plain to me Now can't you she gave me she gave it all to me Now can't you wrong with I need to here I go again I love you I love you Love doesn't come in a minute it doesn't come at all I only know that when in it It isn't love isn't love isn't silly at all How can I tell you about my How can I tell you about my How can I tell you about my How can I tell you about my I love you I love you I love you I love you I love you can't the plain to me can't you can I tell you about my I love you he gave me he gave it all to me can't you How can I tell you about my I love you I can't the plain to me How can I tell you about my I love you he gave me he gave it all to me How can I tell you about my You'd think that people had enough of silly love I look around me and I see it isn't no Some people want to fill the world with silly love And wrong with
2633,1976,Misty Blue been such a long time like get you off my mind but I can't Just the thought of you my whole world misty blue Oh just the mention of your name the to a flame Listen to me baby I think of the we to do And my whole world misty blue I should forget you Heaven I when I say that glad we're through Deep in my heart I know been such a long time like get you off my mind But I can't Just the thought of my love My whole world misty blue I I can't I can't forget you My whole world misty blue my love My whole world misty blue baby I can't forget you My whole world misty
2634,1976,Smile Baby with a I can feel you in the night All alone with me and we're for the sunlight When I feel you warm me And when I feel I can't go on You come and hold me you and me forever smile won't you smile awhile for If you feel like you know you can go But why don't you stay until tomorrow If you want to be free You know all you got to do is say so When you feel warm you And when you feel you can't go on come and hold you you and me forever smile won't you smile awhile for smile won't you smile Smile awhile won't you smile awhile for smile awhile Won't you Thank you for me feel like a man Not me crazy Smile
2636,1976,Love Hangover I If a cure for this I don't want it I don't want it If a cure for this I don't want it I don't want it I think about it all the time only me smile And hey I don't shake it I love the love you're If a cure for this I don't want it I don't want it If a remedy run from it From it I think about it all the time Never let it out of my mind I love you got the hangover I don't get over The hangover Yeah I don't get over got the hangover hangover Yeah Part II I don't need no cure I don't need no cure I don't need no cure Sweet sweet love sweet Woo woo yeah Woo woo yeah Don't want don't need it Don't want don't need yeah Don't call a doctor Don't call her Don't call a I don't need it I don't need it if a cure for I don't want it I don't want it Sweet love I love you Sweet love Mean love Bad love Sweet love Hangover I don't want no cure Sweet love hangover love Love hangover I don't want no cure I don't want no cure I don't want no cure for this Sweet love hangover yeah If a cure for this I don't want it You know I don't want it If a cure for this I don't want it I don't want it I don't want it If a cure for I don't need it Get away from here with that cure
2637,1976,day is at end again No one can even begin to tell her I know what to say But maybe that way If Papa were here sure he'd tell her is I hope out to sea She always to swim away Maybe she'll find an island with a tree Just like the one in our backyard hard to will get again Somehow it all inside her But the fill our And I know that somewhere tonight She how much we miss her is I hope out to sea She always to swim away Maybe she'll find an island with a tree Just like the one in our backyard Just like the one in our
2638,1976,Boogie Fever fever Got to boogie down Boogie fever I think around I took my baby to the show She the down And then she on the radio I a silent movie digging funky sound got the boogie fever She to boogie down got the boogie fever I think around I took my baby to the pizza To get a bite to ah I put some money in the jukebox for her You know she ate a pizza to the beat got the boogie fever She to boogie down got the boogie fever I think around All night we did the bump we we we She kept it strong the bump the I my doctor on the Said I got this and Tell what can it Is it some new They call it boogie fever You got to boogie down just get on down Boogie fever I think around Fever Fever Fever All night we did the bump we we we She kept it strong the bump Yeah got the boogie Boogie down Just get on just get on down Boogie I think around and around and around I said I got the boogie fever And I said you got the boogie fever And I said got the boogie fever got the boogie fever Boogie fever You got to boogie down Just get on just get on down Boogie I think
2639,1976,Welcome Back back Your were your ticket out Welcome back to that same old place That you about the have all Since you hung around But those have And they've around Who'd have thought they'd lead you Back here where we need you we tease him a lot Cause we got him on the spot Welcome back Welcome back Welcome back Welcome back Welcome back Welcome back Welcome back We always could spot a friend Welcome back And I smile when I think How you must have been And I know what a scene You were in Was there something that Made you come back again And what could lead you Back here where we need you we tease him a lot Cause we got him on the spot Welcome back Welcome back Welcome back Welcome back Welcome back Welcome back And I know what a scene You were in Was there something that Made you come back again And what could lead you Back here where we need you we tease him a lot Cause we got him on the spot Welcome back Welcome back Welcome back Welcome back Welcome back Welcome back we tease him a lot Welcome welcome back we got him on the spot Welcome welcome back we tease him a lot Cause we got him on the spot Welcome back Welcome back Welcome back Welcome back Welcome back Welcome back Welcome back Welcome back Welcome back Welcome
2640,1976,Around and Fell in Love I must have been through about a million love then leave alone I didn't care how much they no sir Their left me cold as a stone But then I around and fell in love I around and fell in I did I around and fell in love I around and fell in love It to be when see a girl that I get out my book and write down her name but when the grass got a little over on the other side just tear out that page But then I around and fell in love I around and fell in since I met you baby I around and fell in love I around and fell in love on my own is the way I to be but since I met you got a hold on me got a hold on me now I can't let go of you baby I can't stop you now I I I I around I I and I fell in love I I I I around I around I around I and I fell in love I around I and I fell in love Some of you know what I am to
2641,1976,Right Back Where We From and and on We get right back to where we from Love is love can be strong We get right back to where we from Do you the day When you first came my way I no one could take your place And if you get hurt By the little I say I can put that smile back on your face and and on We get it right back to where we from Love is love can be strong We get it right back to where we from A love like Can never fade away You know only just begun You gave me your love I just can't stay no I know you are the only one and and on We get it right back to where we from Love is love can be strong We get it right back to where we from You gave me your love I just can't stay no I know you are the only one an and on We get it right back to where we from Love is love can be strong We get it right back to where we from and on We get it right back to where we from Love is love can be strong We get it right back to where we from and on We get it right back to where we from Love is love can be strong We get it right back to where we from and
2642,1976,what a night Late back in What a very special time for me As I what a night what a night You I didn't even know her name But I was never be the same What a what a night I got a funny When she in the room And as I It much too soon me She was everything I she'd be Sweet what a night And I felt a rush Like a bolt of thunder my head around And my body under I got a funny When she in the room And as I It much too soon it take so long to see the so but now it so right What a what a night I felt a rush Like a bolt of thunder my head around And my body under Do do do do do do do Do do do do do do do Do do do do do do do Do do do do do do
2643,1976,Lady it shake it down Move it move it lady Move it move it out Move it in and lady Shake it shake it down Move it move it lady Hey sexy lady Said I like the way You move your have girl You dance so fine And you're right on time Girl you ought to be on on Soul Train When you get the groove It ain't no Just can't help it But finger Shake it shake it down Move it move it lady Move it move it out Move it in and lady Shake it shake it shake your Shake it shake it shake your You got me I feel like You got me Can't sit still I like that funky stuff Shake it shake it down Move it move it lady Shove it move it out Move it in and lady Hey sexy lady you drive me crazy You dance so fine And you're right on time you're me out of my mind If it wasn't for the girl next to me jump right up and my safety seat You got me Soul you're me you're me Shake it shake it Shake it shake it Shake it shake it Shake it shake it Shake it shake it Shake it shake it Shake it shake it Shake it shake it Shake it shake it down Move it move it lady Move it move it out Shove it in and lady Shake it shake it down Move it move it lady Move it move it out Shove it in and lady Shake it shake it down Move it move it
2644,1976,Let Your Love Flow a reason for the sky And a reason why so high Must be the season when that love light all around us let that grab you deep inside And send you where your love can't hide And then go through the moonlit with your Just let your love flow like a mountain stream And let your love grow with the of And let your love show and you'll know what I mean the season Let your love fly like a bird on a wing And let your love bind you to all And let your love shine and you'll know what I mean the reason a reason for the warm sweet And a reason for the Must be the season when those love shine all around us let that wonder take you into space And lay you under embrace Just feel the thunder as it your you can't hold back Just let your love flow like a mountain stream And let your love grow with the of And let your love show and you'll know what I mean the season Let your love fly like a bird on a wing And let your love bind you to all And let your love shine and you'll know what I mean the reason Just let your love flow like a mountain stream And let your love grow with the of And let your love show and you'll know what I mean the season Let your love fly like a bird on a wing And let your love bind you to all And let your love shine and you'll know what I mean the reason Just let your love flow like a mountain stream And let your love grow with the of
2645,1976,Only Sixteen was only only sixteen But I her so But she was too young to fall in love And I was too young to know We'd laugh and we'd and do funny And it made our glow But she was too young to fall in love And I was too young to know So why did I give my heart so it never will happen again But I was a mere child of a year since then She was only only sixteen with that would glow But she was too young to fall in love And I was too young to know So why did I give my heart so it never will happen again But I was a mere child of a year since then Now she was only only sixteen but I that girl so But she was too young to fall in love And I was too young to know she was too young to fall in love And I was too I was much too young to
2646,1976,Night night I cry myself to sleep Tell me What am I Cause always been you to dry my always been you to wash away my always been you each night and day Now what can I say when love night the floor Tell me What am I Without your precious love Your touch little girl I miss you so much Wish we could turn back the of time To the day when you were mine You to call me Angel Face to call me Angel Face You to help me through the night Make me feel all right Now all I have is through a night I can't get you out of my mind I can't get you out of my mind I can't get you out of my mind I promise you change my I promise you here to stay little girl Depend on me be for eternity You to call me Angel Face to call me Angel Face You to help me through the night Make me feel all right Now all I have is through a night You to call me Angel Face to call me Angel Face You to help me through the night Make me feel all right Now all I have is through a night I can't get you out of my mind I can't get you out of my mind I can't get you out of my mind I can't get you out of my mind I can't get you out of my mind I can't get you out of my
2647,1976,Sweet Thing I will love you any way Even if you cannot stay I think you are the one for me Here is where you ought to be I just want to satisfy Though you're not I can't deny it Don't you hear me baby Love me now or go crazy sweet thing Don't you know you're my everything sweet thing you know you're my everything you are I wish you were my But you act so To love my whole life long Be it right Or be it wrong only what you make baby Don't walk don't be so shady Don't want your mind Don't want your money These I say they may sound funny But sweet thing Don't you know you're my everything sweet thing you know you're my everything you are you are You are my you are my fire You make me weak with strong desire To love my whole life long Be it right Or be it wrong I just want to satisfy you Though you're not mine I can't deny it Don't you hear me Love me now or go crazy You're the heat You are the fire You're not mine I can't deny it Don't you hear me Love me now or go crazy You're the heat You are the fire You're not mine I can't deny it Don't you hear me Love me now or go crazy You're the heat You are the fire You're not mine I can't deny it Don't you hear me Love me now or go crazy You're the heat You are the fire You're not mine I can't deny it Don't you hear me Love me now or go
2648,1976,Dream On Every that I look in the mirror All these on my face The past is gone It went by like dusk to dawn Isn't that the got their in life to yeah I know nobody Where it and where it goes I know sin You got to lose to know how to win Half my in written and from and from You know true All the come back to you Sing with sing for the year Sing for the laughter and sing for the tear Sing with if just for today Maybe tomorrow the good Lord will take you away Sing with sing for the year Sing for the laughter and sing for the tear Sing with just for today Maybe tomorrow the good Lord will take you away Dream dream dream on Dream until your come true Dream dream dream on Dream until your come true Dream dream on Dream dream on Dream dream on Dream on Sing with sing for the year Sing for the laughter and sing for the tear Sing with if just for today Maybe tomorrow the good Lord will take you away Sing with sing for the year Sing for the laughter and sing for the tear Sing with just for today Maybe tomorrow the good Lord will take you
2649,1976,Take It to the Limit All alone at the end of the When the bright have to blue I was a woman who might have me and I never knew You know always been a And so hard to change But the seen Keep on out and out And out the same So put me on a highway And show me a sign And take it to the limit one more time You can spend all your time money You can spend all your love time If it all fell to tomorrow Would you still be And when you're for your freedom And you can't find the door When nothing to believe in Still you're you're back You're back for more So put me on a highway And show me a sign And take it to the limit one more time Take it to the limit Take it to the limit Take it to the limit one more time Take it to the limit Take it to the limit Take it to the limit one more time Take it to the limit Take it to the limit Take it to the limit one more time Take it to the limit Take it to the limit Take it to the limit one more time Take it to the limit Take it to the limit Take it to the limit one more time Take it to the limit Take it to the limit Take it to the limit one more time Take it to the limit Take it to the
2650,1976,Dream just my again aboard the Dream train take away my of today And leave tomorrow behind Dream I believe you can get me through the night Dream I believe we can reach the light Fly me high through the starry Or maybe to an astral plane Cross the of fantasy Help me to forget pain Dream I believe you can get me through the night Dream I believe we can reach the light Though the dawn may be soon There still may be some time Fly me away to the bright side of the moon And meet me on the other side Dream I believe you can get me through the night Dream I believe we can reach the light Dream Dream
2651,1976,Money Honey can't make you turn your head now Money can't get you into bed now Money honey Can't give more than you get now Money you ain't got no respect like a just to see what you can get And money get your breakfast in bed Hey money you drive me out of my head like a princess with a frown I can't afford a crown Money honey Hey come don't bring me down Money you ain't got no respect like a just to see what you can get And money get your breakfast in bed Hey money you drive me out of my head must it buy all I get without it how far would I get money honey Without it you'd be my respect
2653,1976,Love Love love Love and Any heart Not tough or strong enough To take a lot of take a lot of pain Love is like a cloud a lot of rain Love love I but even so I know a thing or two I from you I a a lot Love is like a flame It you when hot Love love Some think of Some fool I guess They're not me I know it isn't true I know it isn't true Love is just a lie Made to make you blue Love love love I know it isn't true I know it isn't true Love is just a lie Made to make you blue Love love love
2654,1976,Junk Food know I love that organic I always ask for more And they call me Natural On down to the health food store I only eat good sea salt White sugar touch my And my is always Begging me to take them On they are but at night I take out my That I keep under lock and key And I take it off to my closet Where nobody else can see I open that door so Take a peek up north and south Then I pull out a Hostess And I pop it in my mouth in the daytime Natural Just as healthy as I can be But at night a junk food Good Lord have pity on me at lunchtime You can always find me At the Whole Earth Vitamin Bar Just on my plain white yogurt From my hand thrown pottery jar And a little hand cider With a carrot stick for dessert And my face in a natural way On the sleeve of my peasant shirt yeah but when that clock midnight And all by myself I work that On my secret hideaway shelf And I pull out some corn and an Moon Pie Then I sit back in glorious expectation Of a genuine junk food high Oh in the daytime Natural Just as healthy as I can be But at night a junk food Good Lord have pity on me My down at the commune They think pretty neat I don't know nothing about and But I give all something to eat a friend to old And I only eat spice I got a urn up with my brown rice I do but I have been With a Big on my breath into a Colonel With a face as white as death afraid someday they'll find me Just out on my bed With a handful of Potato And a Ding by my head In the daytime Natural Just as healthy as I can be But at night a junk food Good Lord have pity on
2655,1976,to Leave Your problem is all inside your she said to me answer is easy if you take it like to help you in your struggle to be free There must be fifty to leave your She not my habit to intrude I hope my won't be lost or But myself at the risk of being There must be fifty to leave your Fifty to leave your You just slip out the Jack Make a new You don't need to be Just get yourself free Hop on the You don't need to discuss much Just drop off the Lee And get yourself free slip out the Jack Make a new You don't need to be You just listen to me Hop on the You don't need to discuss much Just drop off the Lee And get yourself free She me so to see you in such pain I wish there was something I could do to make you smile I said appreciate and would you please explain About the She don't we both just sleep on it tonight And I believe in the you'll begin to see the And then she and I she was right There must be fifty to leave your Fifty to leave your You just slip out the Jack Make a new You don't need to be Just get yourself free you hop on the You don't need to discuss much Just drop off the Lee And get yourself free Slip out the Jack Make a new You don't need to be You just listen to me Hop on the You don't need to discuss much Just drop off the Lee And get yourself
2656,1976,Love to Love You Baby I love to love baby I love to love baby I love to love baby I love to love baby I love to love baby When you're so close to me no place rather you be Than with me I love to love baby I love to love baby I love to love baby Do it to me again and again You put me in such a awful spin In a I love to love baby I love to love baby I love to love baby Lay your head down real close to me Soothe my mind and set me free Set me I love to love baby I love to love baby love to love baby I love to love baby I love to love baby I love to love baby When you're so close to me no place rather you be Than with me I love to love baby I love to love baby I love to love baby Do it to me again and again You put me in such a awful spin In a I love to love baby I love to love baby I love to love baby I love to love baby I love to love baby I love to love baby I love to love
2657,1976,I Write the been alive forever And I wrote the very first song I put the and the together I am music and I write the I write the that make the whole world sing I write the of love and special I write the that make the young cry I write the I write the My home deep within you And got my own place in your soul Now when I look out through your young even though very old I write the that make the whole world sing I write the of love and special I write the that make the young cry I write the I write the my music you dance And your spirit to take a chance And I wrote some rock roll so you can move Music your a real fine place to start from for you from from me a worldwide symphony I write the that make the whole world sing I write the of love and special I write the that make the young cry I write the I write the I write the that make the whole world sing I write the of love and special I write the that make the young cry I write the I write the I am music and I write the
2658,1976,of Your Life yesterday You wake up and time has away And hard to find The you left behind Do you The laughter and the The of misty The good and the bad you've seen And all the in between Do you the of your life Reach back for the joy and the sorrow Put them away in your mind For are time that you borrow To spend when you get to tomorrow Here the sun The are one by one So gather while you may Collect the you dream today Will you the of your life Gather while you may Collect the you dream today Will you the of your life Of your life Of your life Do you baby Do you the of your life Do you baby Do you the of your
2659,1976,You Sexy Thing I believe in Where you from You sexy I believe in Since you came along You sexy thing right before my You sexy thing got me Don't stop what What to me My angel from above lying next to me How did know that be the one Been a long time only just begun all the that my heart sing Keep what you're you sexy thing How did know I you so How did know I gave my heart Yesterday I was one of a people Now you're lying close to me love to me I believe in Where you're from You sexy thing You sexy thing I believe in Since you came along You sexy thing Only yesterday I was on my own Just another day later my mind was blown You sexy thing come into my life Forever and a day it so right How did know that be the one Been a long time only just begun all the that my heart sing Keep what you're you sexy thing How did know I you so How did know I gave my heart Yesterday I was one of a people Now you're lying next to me love to me I believe in Where you from You sexy You sexy thing I believe in Since you came along You sexy thing Kiss me baby You sexy thing You sexy thing Touch me baby You sexy thing You sexy
2660,1976,Convoy This the Duck You got a copy on me Pig Pig sure By golly clean clear to Flag a big Pig Pen we got the front Good Buddy Mercy like we've got us a convoy It was the dark of the moon On the sixth of In a with a on And a Jimmy We was for bear On a mile out Town I Pig Pen this the Duck And about to put the down we got a little convoy through the night we got a little convoy Ain't she a beautiful sight and join our Convoy Ain't get in our way We roll this convoy the Convoy Convoy Pig Pen this the Duck And you back off them five mile or so them is intense up here By the time we got into Town We had in all But a road block up on the leaf And them was wall to wall them was thick as on a They even had a bear in the air I all This the Duck We about to go a bear we got a great big convoy through the night we got a great big convoy Ain't she a beautiful sight and join our Convoy Ain't get in our way We roll this convoy the Convoy Convoy you give me a on that Pig Pen Pig Pen you're still too close them is to close up my Mercy you'd back off another ten we up Like a rocket sled on We tore up all of our swindle And left on the By the time we hit that Them was a smart They'd brought up some From the Guard and and And of every size them chicken was full of And the we shot the line We went for broke With a thousand And eleven long of In a Chartreuse Duck to Sod there Sod you put that In behind that suicide dynamite And he all the help he can get we laid a strip for the Jersey Shore to cross the line I could see the bridge was with But I didn't have a doggone dime I Pig Pen this the Duck We just ain't a pay no toll So we the gate I let them roll we got a mighty convoy through the night we got a mighty convoy Ain't she a beautiful sight and join our Convoy Ain't get in our way We roll this convoy the Convoy Convoy Pig Pen you're Twenty they know what to do With them out sure mercy good buddy We back on here So keep the off glass And the off We'll catch you on the flip flop This the Duck on the side We gone
2661,1976,Up Is Hard to Do tell me that you're I can't believe true just no Without you Don't take your love away from me Don't you leave my heart in misery Cause if you go then be blue up is hard to do when you held me tight And you me all through the night Think of all that we've been through And up is hard to do They say that up is hard to do Now I I know that true Don't say that this is the end Instead of I wish that we were up again I beg of don't say goodbye Can't we give our love just one more try Come on start anew up is hard to do up is oh so hard to
2662,1976,Sing a Song you feel down and out Sing a song For the time to shout Sing a song hard to care Sing a song A smile is so hard to bear Sing a song Sing a song Sing a song Sing a song Sing a song bring your heart to Sing a song Life ain't about no Oh yeah Give yourself what you need Sing a song smile and believe Sing a song Sing a song Sing a song Sing a song Sing a song Sing a song Sing a song Sing a song Sing a song If you sing a song a day You will make a way Yeah yeah yeah yeah Yeah yeah yeah
2663,1976,Love of Love of Love He of Love wow Of love you is Chorus Your love is like a baby I wish to ride Your love is like a baby I wish to ride of love you in the free world Me of Love Your love is like a baby I want to ride Your love is like a baby I want to ride Your love is like a baby I want to ride Your love is like a baby I want to some of the Move over dad cause a double Upside down on the big dip got a ticket come ride with me Let me go down on the All is fair a big go go fast Like a licorice twist whip your ass say what I will be there for you I will be your
2664,1976,Fox on the Run I don't know your name you don't look the same The way you did before you think you got a pretty face But the rest of you is out of place You before Fox on the run You scream and everybody Take a run and hide yourself away Foxy is on the run Fox on the run And hide away you talk about just every band But the you drop are heard it all before I don't know your name you don't look the same The way you did before Fox on the run You scream and everybody Take a run and hide yourself away Fox is on the run Fox on the run And hide away Fox on the run You scream and everybody Take a run and hide yourself away Fox is on the run Fox on the run And hide away
2665,1976,Theme from Mahogany Do you know where you're Do you like the that life is Where are you Do you Do you get what you're When you look behind no open What are you Do you Once we were still in time the that our You knew I but my spirit was free at the that you once of me Do you know where you're Do you like the that life is Where are you Do you back at all we've We let so many just slip through our Why must we wait so long before we see How sad the to those can Do you know where you're Do you like the that life is Where are you Do you Do you get what you're When you look behind no open What are you Do you
2666,1976,I Love Music Get it get it on Get it get it on Get it get it yeah I love music Any kind of music I love just as Long as me laugh me smile all the while Whenever with girl While we make romance by the that you do I love music sweet music Long as All the joy that so happy to be In complete harmony I love girl And to hold you So close in my so glad that You're all mine Nothing can be Than a sweet love song So so sweet So mellow When you got the girl That you love in your I love you I love yeah Music is the Force of the world by every man boy and girl And why why I say I love music Any kind of music I love music Just as long as Music the Atmosphere so fine down low Just me and you you know when you got A cold glass of wine mellow wine and song I love music any kind of music I love music Just as long as And I say I I love I I I love music sweet music I I I love I I love music I I I love I I love
2667,1976,Walk Away from Love walk away from love walk walk away walk away from love walk walk away walk walk not that I don't love you You know how much I do And not that found someone To take the place of you just a fear that within me Every time you touch my hand And a dread that my body That even I don't So This time it smart walk away from love Before my heart walk away from love walk walk away walk walk you're to me Than you have I don't it But I know take everything got To keep out the door But those you've got around me Will let me go some day And rather leave you on Than me away So I am This time it smart walk away from love Before my heart walk away from love walk walk Oh baby not that I don't love you You know how much I do Oh baby baby This time it smart don't break my heart walk away
