,decade,text
780,2006,Dirty Little Secret Let me know that done wrong When known this all along I go around a time or two Just to waste my time with you Tell me all that you've thrown away Find out you don't play You are the only one That to know keep you my dirty little secret Don't tell anyone or you'll be just another regret My dirty little who has to When we live such fragile the best way we survive I go around a time or two Just to waste my time with you Tell me all that you've thrown away Find out you don't play You are the only one That to know keep you my dirty little secret Don't tell anyone or you'll be just another regret My dirty little who has to The way she inside Those I can't deny These won't lie And all to hide me apart Trace this line back keep you my dirty little secret Don't tell anyone or you'll be just another regret keep you my dirty little secret Don't tell anyone or you'll be just another regret My dirty little dirty little secret Dirty little who has to Who has to
781,2006,Yeah I know you're of the same old thing have become so mundane I mean your bedroom is so so cold but here to tell you I got a bout to heat it up So girl get We to do something you never done before not the usual Tonight we So try to roll with baby make you feel like you never all because you let Me get Baby plus ain't when you with me C ain't A and B when you with me It don't make sense right now but it will Later on when you see how I make you feel Regular ain't in my vocabulary When it to love neither is missionary girl pick yet some Never mind that we all of So girl get We to do something you never done before not the usual Tonight we So try to roll with baby make you feel like you never all because you let Me get I know you're to and a movie Why not be my while a Do you get get Do you got got Good good good I knew you would See what I got over a lot of is that more And soon you will see what I what I mean So girl get We to do something you never done before not the usual Tonight we So try to roll with baby make you feel like you never all because you let Me get All The Spontaneous Express always the more From the pool table to the kitchen floor Next the G I like it baby Let me put a little bit of Up in lifestyle You know that of the essence right now I can get rid of that headache What you Some say that sex is but they just ain't it right I it baby just take them off be your just take me till you doze off Wake you up in the middle of the night and take you to another world You'll wake up in the like another girl So girl get We to do something you never done before not the usual Tonight we So try to roll with baby make you feel like you never all because you let Me get
783,2006,Look at this Every time I it me laugh How did our get so And what the hell is on And this is where I grew up I think the it up I never knew we went without The second floor is hard for out And this is where I went to school Most of the time had to do Criminal I broke in twice I done it half a dozen I wonder if too late Should I go back and try to now than it was back then If I was I wouldn't let me in oh I Every memory of out the back door I had the photo album spread out on my bedroom floor hard to say time to say it goodbye Every memory of out the front door I found the photo of the friend that I was for hard to say time to say it goodbye the old Blew every dollar that we made The us out They say somebody went and it down We to listen to the radio And sing along with every song we know We said someday we'd find out how it To sing to more than just the wheel the first girl I I was so nervous that I had a couple of since then I haven't seen her since God when oh I Every memory of out the back door I had the photo album spread out on my bedroom floor hard to say time to say it goodbye Every memory of out the front door I found the photo of the friend that I was for hard to say time to say it goodbye I miss that town I miss their You can't erase You can't it I miss it now I can't believe it So hard to stay Too hard to leave it If I could those I know the one thing that would never change Every memory of out the back door I had the photo album spread out on my bedroom floor hard to say time to say it goodbye Every memory of out the front door I found the photo of the friend that I was for hard to say time to say it goodbye Look at this Every time I it me laugh Every time I it
784,2006,You and Me What day is And in what This clock never so alive I can't keep up and I can't back down been so much time you and me and all of the people with nothing to do Nothing to lose And you and me and all other people And I don't know I can't keep my off of you All of the that I want to say just aren't out right on You've got my head I don't know where to go from here you and me and all of the people with nothing to do Nothing to prove And you and me and all other people And I don't know I can't keep my off of you something about you now I can't quite figure out Everything she is beautiful Everything she is right you and me and all of the people with nothing to do Nothing to lose And you and me and all other people And I don't know I can't keep my off of you And me and all other people with nothing to do Nothing to prove And you and me and all other people And I don't know I can't keep my off of you What day is And in what This clock never so
785,2006,Gold She take my money when in need a friend indeed a gold Way over town that on me I ain't she a gold But she ain't with no broke I ain't she a gold But she ain't with no broke Get down go get down Get down go get down Get down go get down Get down go the met her at a beauty salon With a baby under her She can tell you I can tell by your charm Far as you got a flock I can tell by your charm and your But for the have you seen My psychic told me she'll have a ass like four And I take all they bad to get your but then they got their I up in the they all got up in We all went to and then I had to pay If you with this then you be paid You know It take too much to touch her From what I heard she got a baby by My best friend said she to with Usher I don't care what none of I still love her I ain't she a gold But she ain't with no broke I ain't she a gold But she ain't with no broke Get down go get down Get down go get down Get down go get down Get down go Eighteen eighteen She got one of your got you for eighteen I know somebody child support for one of his His baby car and crib is than his You will see him on any given Win the Super Bowl and drive off in a She was to buy your with your money She went to the got with your money She around like with your money got that for your money If you ain't no punk want We want that you need to have when she leave she leave with half Eighteen eighteen And on the eighteenth he found out it wasn't I ain't she a gold But she ain't with no broke I ain't she a gold But she ain't with no broke Get down go get down Get down go get down Get down go get down Get down go I ain't you a gold you got You don't want a to but he can't buy weed You go out to he can't can't leave in the he roll up his But while watch him He make it to a out of that He got that look at his This week he next week the So stick by his side I know and nice And they keep and but you stay girl And when he get he'll leave ass for a white girl Get down go get down Get down go get down Get down go get down Get down go Let me hear that
786,2006,I don't go another day So you what is on my mind like up And their love away But I know I got a good thing right here why I say Nobody love me stick you forever Nobody take me stick you You know how to me stick my baby Nobody made me feel this way stick you I don't go another day So you what is on my mind See the way we ride in our private Ain't nobody in between I want you to know that you're the only one for me And I say Nobody love me stick you forever Nobody take me stick you You know how to me stick my baby Nobody made me feel this way stick you And now Ain't else I could need And now you're so into me I got you We'll be love with you you're with me So don't you worry about People around They ain't us down I know you and you know me And all that So don't you worry about People around They ain't us down I know you and you know me And why I say Nobody love me stick you forever Nobody take me stick you You know how to me stick my baby Nobody made me feel this way stick you Nobody love me stick you forever Nobody take me stick you You know how to me stick my baby Nobody made me feel this way stick
787,2006,Down Am I more than you for been dying to tell you Anything you want to hear just who I am this week Lie in the grass next to the mausoleum just a notch in your but you're just a line in a song Drop a heart And break a name We're always in and For the wrong team We're down in an round And we're down be your one with a bullet A God cock it and pull it We're down in an round And we're down be your one with a bullet A God cock it and pull it Is this more than you for don't mind You two from the closet to be the friction in your Isn't it up how just dying to be just a notch in your but you're just a line in a song Drop a heart And break a name We're always in and For the wrong team We're down in an round And we're down be your one with a bullet A God cock it and pull it We're down in an round And we're down be your one with a bullet A God cock it and pull it down in an round And we're down be your one with a bullet A God cock it and pull it We're down in an round And we're down be your one with a bullet A God cock it and pull it We're down down We're down A God cock it and pull it We're down in an round And we're down be your one with a bullet A God cock it and pull
788,2006,Taffy hey That that taffy Candy girl shake that that taffy Shake that shake that taffy shake that that taffy That that taffy for Bubble I you so thick call me Jolly I stay so hard You can suck me for a long oh my God this ain't no dance this a candy And and I got I I all I know the summertime but taffy got me froze Get loose get low Don't be I know you you a star and it go shake that that taffy Shake that shake that taffy shake that that taffy That that taffy shake that that taffy Shake that shake that taffy shake that that taffy That that taffy trick Here go Chocolate I like the way you break it down stop you me taffy this Big ass you bitch Close mouth and don't say Bend on ova and hit a split Work that pole and work it well on swell touch I will tell guard don't scare nobody Damn right I that ho All this money just hit the ready to go Ho can't even shake no They out ride out Bitch you go Then she can go She get in my car I ain't no Start on my Big I already know see that taffy shake that that taffy Shake that shake that taffy shake that that taffy That that taffy shake that that taffy Shake that shake that taffy shake that that taffy That that taffy say baby girl what you I got a hundred I on you Just keep that ass And I keep you While I sit back like a playa grey goose all loose girl you on job You got my dick hard The way you touch them them On the You made it Like a water hose Got me in my pocket out dough Let the waitress know I need to five hundred You best believe later on we to the So go on and pack them and go on fine ass at the front you don't know get that toss flip and slap it Bust a couple of and get right back at it shake that that taffy Shake that shake that taffy shake that that taffy That that taffy shake that that taffy Shake that shake that taffy shake that that taffy That that taffy
789,2006,In on that my boy it by the bush heat with the magnum in my belt so wish I felt When I the the drug I melt so fine in the back of my down a main like a been in the for a long time I feel safe to say that can bust a bomb rhyme When I write down a there ain't no controversy Look at your call that statutory on don't you the good stuff The smoke hit the back of your the is rough Told you murder this the next bad on a Fry you up what is I at fast don't with what I don't be the next on I just be enough about and we be that we back down of Parental advisory all over my merchandise Like I was put a in front of my Who the is the of Get as high as I am right and you'll be in the Don't be that like the flick Your that got me for gay Concoct your own acronym for is Best believe do my are the And I will throw some that you in your Young Money please free So we can be broadcast like cable new to this but great like Wall We be hard to We like a hide your we smash we grab don't holler No we got Melt your head off in like a human Smith And we treat red like bed and we ain't
790,2006,There it Go There it baby don't stop now There it baby don't stop now There it go look good and at her time to whistle at her girl you make my whistle blow There it bring it here baby There it bring it here baby Top down and at it again hot now and at it to you heard Who want it with Nobody want it with me so come and get me Sit it back bring it on back up Move it you feel something hard on your ugh There it if you want come and get it I ain't with here it go So girl let me see you get low There it just like that Move the like a boomerang and come right back There it I don't need to ask I proceed to grab her love my up there it go There it go look good and at her time to whistle at her girl you make my whistle blow There it bring it here come on There it bring it here come on girl let me see you get low There it set it down baby There it set it down baby There it There it There it There it I got to get so hot terrific So not fair to the other in it I know not my limit cause no the limit then my thing So baby keep your thing And that'll keep you in you in you in the ring girl you make me want to know You do it like a lady If so bring it let it there it go to the crib To the you lady we can have a girl the sun girl But first I get you girl So take off them and get girl
791,2006,Hung Up Time goes by so Time goes by so Time goes by so Time goes by so Time goes by so Time goes by so Every little thing that you say or do hung hung up on you for your night and day fed of on you Time goes by so for those who wait No time to hesitate Those who run seem to have all the fun caught I don't know what to do Time goes by so Time goes by so Time goes by so I don't know what to do Every little thing that you say or do hung hung up on you for your night and day fed of on you Every little thing that you say or do hung hung up on you for your night and day fed of on you ring goes the telephone The are but no one home Tick tick a to two And up on you I can't keep on for you I know that you're still Don't cry for find my way You'll wake up one but it'll be too late Every little thing that you say or do hung hung up on you for your night and day fed of on you Every little thing that you say or do hung hung up on you for your night and day fed of on you Every little every little thing hung hung up on you for your for your call fed on you Time goes by so Time goes by so Time goes by so Time goes by so So so so So so so So so so So so so so so I don't know what to do Every little thing that you say or do hung hung up on you for your night and day fed of on you Every little thing that you say or do hung hung up on you for your night and day fed of on you Every little every little thing hung hung up on you for your for your call fed on
792,2006,When Gone my life In my own I guess Have you someone so you'd give an arm Not the give an arm for When they know they're your heart and you know you are their And you will destroy anyone who would try to harm her But what when karma right around to bite And everything you stand for on you to spite What when you become the main source of her look what I go catch a I can't find where is don't go your busy a this song ain't write itself give you one then you swing by Then turn right around on that song and tell her you love her And put on her mother a image of her Slim Slim crazy Shady made but tonight ha And when just carry don't mourn Rejoice every time you hear the sound of my voice Just know that down on you And I didn't feel a thing don't feel no just smile back And when just carry don't mourn Rejoice every time you hear the sound of my voice Just know that down on you And I didn't feel a thing don't feel my just smile back I keep this on the swing She she don't want me to sing Mommy Why is Mommy Daddy ain't no you're You always say you always say this is the last time But you ain't no you're in front of the block it don't stop Goes in her out a tiny necklace got a keep you take it I look just me in the mirror These must be I can hear They're got one more chance to do right and tonight Now go out there and show that you love too And just as I go to walk out of my bedroom door It to a they're gone and the spotlight is on and And when just carry don't mourn Rejoice every time you hear the sound of my voice Just know that down on you And I didn't feel a thing don't feel no just smile back And when just carry don't mourn Rejoice every time you hear the sound of my voice Just know that down on you And I didn't feel a thing don't feel my just smile back people all out their seat The curtain they're at my feet I take a bow and you all for They're so I take one last look at the crowd I glance I don't believe what Help her are we're in how did you get to you told me that you weren't You to and now you made Mommy sad And I bought you this it One all I I just give you this coin I get the me and Mommy are too you made the choice Now go up there and show that you love more than us what they they want they keep your no wonder you can't go to sleep Just take another I bet you you will You rap about keep it I hear all this time I couldn't see How could it be that the curtain is on I turn find a gun on the cock it Put it to my and pop it The sky my life the plane that I was to be on and to when I wake alarm spring and I walk right up to and kiss tell her I miss her just and at her little almost as if to say And when just carry don't mourn Rejoice every time you hear the sound of my voice Just know that down on you And I didn't feel a thing don't feel no just smile back And when just carry don't mourn Rejoice every time you hear the sound of my voice Just know that down on you And I didn't feel a thing don't feel my just smile back
793,2006,Forget About Us Don't don't don't let it go No no no no Don't don't don't let it go My baby boy Just let it die with no don't we both paid the price in my You know it'd be like baby Now every time I see I fine When I reach out to you But I turn and I walk and I let it ride I must confess We were than anything us at our best And don't forget about Late in the dark And up inside my you'll always be in my heart and I can see it in your you still want it So don't forget about us just from experience Nothing can compare to your first true love So I hope this will you When for forever So don't forget about us they say that you're in a new But we both know nothing close to What we it That we both can't forget it How good we to get it only one me and you And how we to shine No who you go through We are a fact that you can't deny we just can't let the fire pass us by Forever we'd both regret So don't forget about Late in the dark And up inside my you'll always be in my heart and I can see it in your you still want it So don't forget about us just from experience Nothing can compare to your first true love So I hope this will you When for forever So don't forget about us And if got your head All up now the trickery So why you act like you don't know How this to I bet she can't do it like she'll never be don't don't you forget about us Late in the dark And up inside my you'll always be in my heart and I can see it in your you still want it So don't forget about us just from experience Nothing can compare to your first true love So I hope this will you When for forever So don't forget about us Late in the dark And up inside my you'll always be in my heart and I can see it in your you still want it So don't forget about us just from experience Nothing can compare to your first true love So I hope this will babe When for forever So don't forget about us Don't don't don't let it go No no no no Don't don't don't let it go When for forever So don't forget about
794,2006,Sprung sprung she got me Got me never do If you ain't been you sprung she got me Got me never do If you ain't been you You do You do You do You do You do You do You do She got me the Anything she want for some for her when she hungry All she is like she want me She off all my Even all my other She ain't even my main lady See I been bout it Man she don't deserve me All she do is hurt me So I get away from her But now Before she come and try to get me And everything with me Well it all come down to her sprung she got me Got me never do If you ain't been you sprung she got me Got me never do If you ain't been you You do You do You do You do You do You do You do So we went our separate been a couple of But now what I want to With nobody me what do And so free With nobody but me Now I can handle all my business All of my can I get a But On top of that horny And I get back to her Now Before she come and try to get me And everything with me Well it all come down to her sprung she got me Got me never do If you ain't been you sprung she got me Got me never do If you ain't been you You do You do You do You do You do You do She got me what I won't do Got me sprung and I told you You don't agree with me In the end you'll see that She got you what you won't do Now you're sprung and I told you Now you she Got you Got you Got you Got you She got you Got you Got you Got
795,2006,Soul Survivor and Young take it easy Only way to go You already know what it you already know what it And so But if you for be on the block With my thing on a drop now Because a just a soul survivor everybody know the game don't stop make it to the top your ass get now If you a Or just a soul survivor Tonight I can't we in Hell First they give us the then they throw us in Road the white Please don't let me go to tonight Who a soul survivor Ask about him in the the boy a A hundred grand on my life the I rather count a million If you for be on the block With my thing on a drop now Because a just a soul survivor everybody know the game don't stop make it to the top your ass get now If you a Or just a soul survivor Another another dollar same same Same same I guess we got the same Or is it the same We let the do it for we don't cry Real don't budge When Man got his he shot at the judge in the game So when time to knee deep in the Real If you get don't mention my name Forgive I know I ain't right feed the they got And this is it never old Thought I was a stuck to the This ain't a rap this is my life And if the hood was a then earn If you for be on the block With my thing on a drop now Because a just a soul survivor everybody know the game don't stop make it to the top your ass get now If you a Or just a soul survivor watch every move them be on you drive real cool when them be on you Just because we stack paper and we ball outrageous Them alphabet got us under Like they lock us in The same a star when you put him on I ain't the hand I was dealt to tax the grand pearl when I got it myself No no glory My you damn the true story Set the city on and I didn't even try Run these all I can sleep when I die Cause if you for me You can find me on the block the law A real thoroughbred from the with my gun in my Just keep on now Just to keep on now Just to keep on now Just to keep on But if you for be on the block With my thing on a drop now Because a just a soul survivor everybody know the game don't stop make it to the top your ass get now If you a Or just a soul survivor If you for be on the block With my thing on a drop now Because a just a soul survivor everybody know the game don't stop make it to the top your ass get now If you a Or just a soul survivor
796,2006,Okay Yeah we about to get it just a little hot and sweaty in go go Let me talk to and you give you a little Listen You see this get hot Every time I come through when I step up in the spot Make the place sizzle like a summertime Prowl for the best on the lookout Slow like a belly it Smell pretty so it No only under my sleeve the but make sure you call before you leave I know you like me I know you do why whenever I come all over you And I know you want it easy to see And in the back of your mind I know you should be with me Don't wish your was hot like Don't wish your was a freak like Don't Don't Don't wish your was raw like Don't wish your was fun like Don't Don't Fight the Leave it alone if it ain't love It just ain't enough to leave a happy home keep it You have to play fair I don't care But I she ain't share Don't wish your was hot like Don't wish your was a freak like Don't Don't Don't sing Don't wish your was raw like Don't wish your was fun like Don't Don't I see how down Seem like little pop off or go let me get straight to it Every broad watch a when I come through it the God all brand new If jump in my Vanquish at me all like she do it put it on me my black and You play with a then play on Strip out the and leave the lingerie on Watch me and watch you at the same time at you break my back You're the very reason why I keep a pack of the Magnum And with the hit you in the back of the Magnum For the don't think it was something you did all on me hard to resist the kid I got a idea dope for As could get cold so I could hit the both of I know she I be just as crazy about you if you were my own man Maybe next lifetime Until old your secret is safe with me Don't wish your was hot like Don't wish your was a freak like Don't Don't Don't sing Don't wish your was raw like Don't wish your was fun like Don't Don't
797,2006,Wake Me Up When Summer has come and The innocent can never last Wake me up when Like my come to pass Seven has gone so fast Wake me up when Here the rain again from the in my pain again who we are As my memory But never what I lost Wake me up when Summer has come and The innocent can never last Wake me up when Ring out the again Like we did when spring began Wake me up when Here the rain again from the in my pain again who we are As my memory But never what I lost Wake me up when Summer has come and The innocent can never last Wake me up when Like my come to pass Twenty has gone so fast Wake me up when Wake me up when Wake me up when
798,2006,We Belong Together Sweet yeah I didn't mean it when I said I didn't love you so I held on I never let you go I didn't know I was I was foolish I was lying to myself I couldn't have I would be without your love Never be here beside myself Guess I didn't know guess I didn't know me But I thought I knew everything I never felt The that now that I don't hear your voice Or have your touch and kiss your I don't have a choice what I wouldn't give to have you lying by my side Right baby When you I lost a part of me still so hard to believe Come please we belong together Who else am I lean on when get talk to me on the phone the sun take your There ain't nobody we belong together I can't sleep at when you are on my mind Bobby on the radio to you think you're Wait a this is too deep I change the So I turn the to catch a break And then I hear only think of And my heart keep it but apart all out of my element to figure out where the hell I went wrong The pain in this song Ain't even half of what inside I need need you back in my baby When you I lost a part of me still so hard to believe Come please we belong together Who else am I lean on when get talk to me on the phone the sun take your There ain't nobody we belong baby When you I lost a part of me still so hard to believe Come please we belong together Who am I lean on when get talk to me the sun take your There ain't nobody we belong together We belong
799,2005,Like You I ain't never had nobody show me all the that you done me And the special way I feel when you hold me We always be baby what you told me and I believe it I ain't had nobody do me like you I done been with different kind of Like I done seen them all but ain't none of them at all And I done seen the best of the best still I ain't cause ain't none of them at all If you know how I feel when I chill If seen with a then she be just And the way I feel And I got no choice but for me to keep it real when first got together out you was at first had to figure out if I was the guy to try to dog you but I ain't that guy you to make me out You found out when you to my baby I them other how to treat a lady I let you drive when I ride that And I ain't or shady cause you know I ain't never had nobody show me all the that you done me And the special way I feel when you hold me We always be baby what you told me and I believe it Cause I ain't had nobody do me like you And every time I think about you When you when you when you come Your love is to me I can't wait I see you I be with you again And every time you're out on the road And whenever a show That your main chick who got that game chick One and the same chick the one you can hang with I ain't never had nobody show me all the that you done me And the special way I feel when you hold me We always be baby what you told me and I believe it I ain't had nobody do me like you when you hit the pop spend a few G's Hit the runway to a new season It ain't I spoil the one I care for Feel like I ain't when I more I give you give you what you You know I got it at me if you need love And be your hard but I do it to And you can tell that I ain't let you go I get wit you when I so how I let you know And you be I go But you the first one I to right my And I was in a I was tense But my body loose around what do without you I get it say whatever But since I met my life seem so I ain't never had nobody show me all the that you done me And the special way I feel when you hold me We always be baby what you told me and I believe it I ain't had nobody do me like you I ain't never had nobody show me all the that you done me And the special way I feel when you hold me We always be baby what you told me and I believe it I ain't had nobody do me like
800,2005,Behind These Hazel oh oh like just yesterday You were a part of me I to stand so tall I to be so strong Your around me tight it felt so right like nothing could go wrong Now I can't breathe I can't sleep on Here I once again torn into Can't deny can't Just thought you were the one Broken deep inside But you won't get to see the I cry Behind these hazel I told you everything up and let you in You made me feel for once in my life Now all left of me Is what I to be So but so broken up inside I can't breathe I can't sleep on Here I once again torn into Can't deny can't Just thought you were the one Broken deep inside But you won't get to see the I cry Behind these hazel Swallow me then spit me out For I blame myself Seeing it me now I don't cry on the Here I once again torn into Can't deny can't Just thought you were the one Broken deep inside But you won't get to see the I cry Behind these hazel Here I once again torn into Can't deny can't Just thought you were the one Broken deep inside But you won't get to see the I cry Behind these hazel
801,2005,de song de won't you turn the music All the the some more what won't you turn the music song de won't you turn the music All the the some more what won't you turn the music It goes one by even two by two Everybody on the let me show you how we do dip it then you bring it up slow Wind it up one wind it back once more Come run Everybody run see you move and rock it the groove done Shake it the moon the sun Everybody in the give me a run If you ready to move say it One time for your mind say it ready for Come let me show You want to show you how to move Come song de won't you turn the music All the the some more what won't you turn the music song de won't you turn the music All the the some more what won't you turn the music Tell me if you hear me Turn the music up Tell me if you hear me Turn the music up It goes one by even two by two Everybody in the club be when through Let the bass from the run through Move both feet and run to the beat Come run Everybody run see you move and rock it the groove done Shake it the moon the sun Everybody in the club give me a run If you ready to move say it One time for your mind say it ready for Come let me show You want to show you how to move song de won't you turn the music All the the some more what won't you turn the music song de won't you turn the music All the the some more what won't you turn the music Tell me if you hear me Turn the music up Tell me if you hear me Turn the music up everybody get down if you feel me Put your up to the Everybody get down if you feel me Come and put your up to the Everybody get down if you feel me Put your up to the Everybody get down if you feel me Come and put your up to the song de won't you turn the music All the the some more what won't you turn the music song de Hey won't you turn the music All the the some more what won't you turn the music
802,2005,Play get your pussy wet Work see you drip sweat get your pussy wet Work see you drip sweat play with it play with it play with it play with it play with it Work that girl Finger your pussy like you want girl Work it like a straight on your pearl I see you in the middle of the dance floor Your can't what you think your finger made beat that pussy up You get it wet and I might lick it up like a peppermint swirl Lick that girl I see your shake Take you to the we can the bed break we can until your pussy ache Think about the type right bate for a Freak you in the Stop about them other me in your world Work that girl get your pussy wet Work see you drip sweat get your pussy wet Work see you drip sweat play with it play with it play with it play with it play with it Work that girl when you're lick it all off Catch it in your like your last name Moss Play with the nitty stick it on in real bring your to knock down like It ain't to a play with the Make it get your Bring your clique girl And make all Beat it like on the beat it like Mike when he Jean Work work work til you make that pussy cream Move it to the move your finger to the left Work it all around til your ass breath I ain't on put some dick in your world Work that girl get your pussy wet Work see you drip sweat get your pussy wet Work see you drip sweat play with it play with it play with it play with it play with it Work that girl Bend it on see it from the back Work your thumb in it I love it like that ass love ass men Baby work it see it in Then you pull it put your in your mouth You make a your ass on the couch While we're still in the show your pussy love Work that girl Go on and hit the dance floor Open up show you it made for work your finger like a donkey see you play with your monkey cause your ass so chunky Bring it here cause I love it when funky put some dick in your world Work that girl get your pussy wet Work see you drip sweat get your pussy wet Work see you drip sweat play with it play with it play with it play with it play with it Work that girl Work that
803,2005,Listen to Your Heart I know something in the wake of your smile I get a notion from your You've built a but apart Your little piece of heaven too dark you wonder if this fight is worthwhile The precious are all lost in the yeah They're swept away and nothing is what it The of to your Embed
804,2005,Lose Control Music make you lose music make you lose control hey Here we go here we go here we go here we go now in the house in the house in the house I got a cute chubby waist Thick in shape Rump both Make you do a double take Planet show Flow head Beat tail Do my My Blue always Rag chrome Blue sight in in Make that throw it in Booty gone head Everybody get it out of control Get your off the said so Everybody step Everybody Everybody step Everybody Well my name is for all you fly No can do it Boy the music me lose control We make you lose control And let it you you hit the I rock to the beat till I walk in the club Get it and Wave scream If you then fire it up Bring the roof down and If you tipsy stand up turn it Take somebody by the waist and Now throw it in they face like this here will rock Take somebody by the waist and Now throw it in they face like THIS HIT BE AUTOMATIC Work work Work work Work work Work do it right Hit the hit the floor Hit the hit the floor Hit the hit the floor Hit the floor Everybody get it out of control Get your off the said so Everybody step Everybody Everybody step Everybody Everybody get it out of control Get your off the said so Everybody Everybody Everybody get loose Now put your on the put your on the wall Put your on the put your on the wall in the house in the house in the house Music make you lose control We on we on we on we on fire Now throw it throw it throw it yeah Now move your to the left girl Now move your to the left girl Now move your to the right girl Now move your to the right girl go go go go Should I bring it back right Now bring it back I see you Now do it like do it Now shake it and just shake it girl and let it pop right and let it pop right girl back it up back it up girl Back it up back it up girl Bring it to the front Bring it to the front Bring it to the front Bring it to the front go
805,2005,Control the Infamous We can't be can't you see You do you man cause me do my you know I do my thing get my drink on and party like Trust me man bounce with me in slow When they hear the kid in the house they're got they open again Got on that juice and gin You could find me in the background that Backwood and my two step Now tell you what Em told Just lose the parental this is grown folk music Now blend in with as I proceed to break it down always off the chain man when around I play the block it was all for the dough I get the club cause sick with flow You know sold like wherever I go I jam the show man for sure I got the info you already know Man I get it in the everybody show me go what it to make the club go control Quit turn the music up a little bit Bounce with me now get into it what it to make the club go control Quit turn the music up a little bit Bounce with me now get into it You search me for certain but hurry up cause thirsty I need grind in my system on my side In the club today for the chick to go both let me see that ID just for proof With the drink til the burn is gone Hit the like a scene from soft Before it make em sign a Try to get me on some these will frame in any keep with it sense into them the holler But you at a that done came from the Now my buddy so gone I can pop your collar Now If I say let me see you swallow In my crib got the back the new problem In the club feed them liquor of the wise So much green like go what it to make the club go control Quit turn the music up a little bit Bounce with me now get into it what it to make the club go control Quit turn the music up a little bit Bounce with me now get into it You already know how it I I shine I I stay for mine rich and ghetto than the project calm you real hold your head known for when I got I don't I just gun you all up But we ain't come here to start no drama We just for our future baby With money with face with style and body I cook I clean I swear that Just as long as you don't go off and tell nobody I go down lying my best to let you know Sugar pop get at P The beat make it easy to get in the bed what it to make the club go control Quit turn the music up a little bit Bounce with me now get into it what it to make the club go control Quit turn the music up a little bit Bounce with me now get into
806,2005,Let Me Hold You know what this is This what you need to do I been you for a minute Come through here so sweet In life girl you need me in to win it I know what you I know wrong I know how to make it tight Everything will be all right if And introduce you to my world And introduce you to the side Of life that you ain't been seeing girl show you where at And show you how to get it All you got do is be with it and Down like a real to I never would have you if I ain't have on good See you with is so To you're so cool And all you to do is Down like a best two in the game When you cry I feel your no no All keep you my aim And all you do girl is In my in my mind all the time I Keep you right by my side I die Hold you down and make sure everything is right with you You can never go wrong if you let me hold you Down like a real to to show you The life of somebody like you should be baby baby You could never go wrong if you let me hold you keep you up on And shake you fresh to death When we hit the mall we can ball no more left I know you ain't to it but you get to it the only way a do you and let me All my think I got you a pad See they just mad they ain't get they ain't get you is your sign and girl your so fine And I would do whatever in no time no shine what you're with but change all that put you in the Range all black With the to phone in the how you say no to Huh look at me like now here you go bout to blow some doe But ain't nobody did it before so why is you so go hold it I believe this was meant to be I just work at it like a crack addict up in In my in my mind all the time I Keep you right by my side I die Hold you down and make sure everything is right with you You can never go wrong if you let me hold you Down like a real to to show you The life of somebody like you should be baby baby You could never go wrong if you let me hold you And everybody know now what do I say just get you to And everybody know now what do I say just get you to In my in my mind all the time I Keep you right by my side I die Hold you down and make sure everything is right with you You can never go wrong if you let me hold you Down like a real to to show you The life of somebody like you should be baby baby You could never go wrong if you let me hold you
807,2005,Since U Been Gone the we out It was but it was all since you been gone You you took the time Wasn't long till I you mine since you been gone And all you'd hear me say Is how I me with you all you'd hear me say But since you been gone I can breathe for the first time so yeah to now I get what I want Since you been gone How can I put You put me on I even fell for that stupid love song since you been gone How come never hear you say just be with I guess you never felt that way But since you been gone I can breathe for the first time so yeah to now I I get what I want Since you been gone You had your you blew it Out of out of mind Shut your I just can't take it Again and again and again and again Since you been gone I can breathe for the first time so yeah to you Now I I get what I want I can breathe for the first time so yeah to you Now I get You should know That I I get what I want Since you been gone Since you been gone Since you been
808,2005,Girl this my All the stomp your feet like this A few been around that track So not just happen like that I ain't no Girl I ain't no Girl A few been around that track So not just happen like that I ain't no Girl I ain't no Girl this my this my this my this my this my this my this my this my I heard that you were And you didn't think that I would hear it People hear you like that everybody up So ready to lead the pack get a take you out put your down everybody up A few been around that track So not just happen like that I ain't no Girl I ain't no Girl A few been around that track So not just happen like that I ain't no Girl I ain't no Girl this my this my this my this my this my this my this my this my So meet me at the No no Both of us be the But there can only be one So give it my all make you sock it to you the last one And another one the dust A few been around that track So not just happen like that I ain't no Girl I ain't no Girl A few been around that track So not just happen like that I ain't no Girl I ain't no Girl this my this my this my this my this my this my this my this my Let me hear you this is This is the is This is A few been around that track So not just happen like that I ain't no Girl I ain't no Girl A few been around that track So not just happen like that I ain't no Girl I ain't no Girl this my this my this my this my this my this my this my this my
